PARK,PLOT,SPECIES,REP,DATE,PLOT,SUBPLOT,HEIGHT,TOTALINFL,TOPINFL_FR,SIDEINFL_FR,FR_PER_INFL,FINALFR,SEEDSPERFR,FINALSEED,NOTES
RF,DIVERSE,COLLIN,12,6/24/2025,2,B1,19.4,,,,,9,5,45,
RF,DIVERSE,COLLIN,13,6/24/2025,2,E2,15.9,,,,,8,5,40,
RF,DIVERSE,COLLIN,14,6/24/2025,2,D3,24.4,,,,,13,5,65,
RF,DIVERSE,COLLIN,15,6/24/2025,2,D5,19.6,,,,,9,5,45,
RF,DIVERSE,COLLIN,16,6/24/2025,2,D2,17.7,,,,,5,5,25,
RF,DIVERSE,COLLIN,17,6/24/2025,2,C4,12.8,,,,,4,5,20,
RF,DIVERSE,COLLIN,18,6/24/2025,2,C5,14.8,,,,,3,5,15,
RF,DIVERSE,COLLIN,19,6/24/2025,2,E2,15.9,,,,,1,5,5,
RF,DIVERSE,COLLIN,20,6/24/2025,2,C3,20,,,,,17,5,85,
RF,DIVERSE,COLLIN,21,6/24/2025,1,D4,23.5,,,,,14,5,70,
RF,DIVERSE,COLLIN,22,6/24/2025,1,C2,13,,,,,3,5,15,
RF,DIVERSE,COLLIN,23,6/24/2025,1,C3,11.4,,,,,3,5,15,
RF,DIVERSE,COLLIN,24,7/2/2025,1,D5,6.1,,,,,1,5,5,
RF,DIVERSE,COLLIN,25,7/2/2025,2,B1,5.1,,,,,1,5,5,BT
RF,DIVERSE,COLLIN,26,7/2/2025,2,E2,17.1,,,,,2,5,10,
RF,DIVERSE,COLLIN,27,7/2/2025,2,E3,8.5,,,,,0,5,0,BT
RF,DIVERSE,COLLIN,28,7/2/2025,2,D2,18.3,,,,,6,5,30,
RF,DIVERSE,COLLIN,29,7/2/2025,2,E4,9.2,,,,,2,5,10,
RF,DIVERSE,COLLIN,30,7/2/2025,2,C4,14.1,,,,,1,5,5,BT
SEM,ALONE,COLLIN,1,7/1/2025,,,3.6,,,,,0,5,0,
SEM,ALONE,COLLIN,4,7/1/2025,,,7.1,,,,,7,5,35,
SEM,ALONE,COLLIN,5,7/1/2025,,,4.2,,,,,1,5,5,BT
SEM,ALONE,COLLIN,6,7/1/2025,,,9.4,,,,,3,5,15,
SEM,ALONE,COLLIN,7,7/1/2025,,,7.6,,,,,5,5,25,
SEM,ALONE,COLLIN,11,7/1/2025,,,5.5,,,,,9,5,45,
SEM,ALONE,COLLIN,13,7/1/2025,,,7.4,,,,,5,5,25,
SEM,ALONE,COLLIN,14,7/1/2025,,,7.8,,,,,0,5,0,BT
SEM,ALONE,COLLIN,,7/1/2025,,,5.2,,,,,3,5,15,
SEM,ALONE,COLLIN,,7/1/2025,,,5.6,,,,,3,5,15,
SEM,ALONE,COLLIN,,7/1/2025,,,9.1,,,,,16,5,80,
SEM,ALONE,COLLIN,,7/1/2025,,,6.1,,,,,4,5,20,
SEM,DIVERSE,COLLIN,1,7/1/2025,6,C3,2.1,,,,,0,5,0,BT
SEM,DIVERSE,COLLIN,2,7/1/2025,8,D3,9.9,,,,,4,5,20,
SEM,DIVERSE,COLLIN,3,7/1/2025,1,E1,8.1,,,,,1,5,5,
SEM,DIVERSE,COLLIN,4,7/1/2025,7,C5,18.1,,,,,8,5,40,
SEM,DIVERSE,COLLIN,5,7/1/2025,3,C4,,,,,,,5,0,gone
SEM,DIVERSE,COLLIN,6,7/1/2025,7,E4,17.4,,,,,4,5,20,
SEM,DIVERSE,COLLIN,7,7/1/2025,4,E3,21.5,,,,,5,5,25,
SEM,DIVERSE,COLLIN,8,7/1/2025,4,C2,8.3,,,,,0,5,0,
SEM,DIVERSE,COLLIN,9,7/1/2025,2,D4,,,,,,,5,0,gone
SEM,DIVERSE,COLLIN,10,7/1/2025,3,D5,14.7,,,,,4,5,20,
SEM,DIVERSE,COLLIN,11,7/1/2025,2,D5,19.5,,,,,5,5,25,
SEM,DIVERSE,COLLIN,12,7/1/2025,2,B4,14.9,,,,,7,5,35,
SEM,DIVERSE,COLLIN,13,7/1/2025,3,D1,22,,,,,4,5,20,
SEM,DIVERSE,COLLIN,14,7/1/2025,3,C1,15.2,,,,,2,5,10,
SEM,DIVERSE,COLLIN,15,7/1/2025,3,C4,14.9,,,,,2,5,10,
SEM,DIVERSE,COLLIN,16,7/1/2025,5,D4,21.2,,,,,9,5,45,
SEM,DIVERSE,COLLIN,17,7/1/2025,1,B4,13.5,,,,,2,5,10,
SEM,DIVERSE,COLLIN,18,7/1/2025,1,D2,13.9,,,,,1,5,5,
SEM,DIVERSE,COLLIN,19,7/1/2025,1,E2,19.1,,,,,23,5,115,BT
SEM,DIVERSE,COLLIN,20,7/1/2025,5,D3,10.8,,,,,2,5,10,
SEM,DIVERSE,COLLIN,21,7/1/2025,1,D4,13.6,,,,,9,5,45,
SEM,DIVERSE,COLLIN,22,7/1/2025,1,C2,17.1,,,,,6,5,30,
SEM,DIVERSE,COLLIN,23,7/1/2025,1,A4,18.4,,,,,3,5,15,
SEM,DIVERSE,COLLIN,24,7/1/2025,1,B4,19.9,,,,,4,5,20,
SEM,DIVERSE,COLLIN,25,7/1/2025,6,D5,22,,,,,2,5,10,
SEM,DIVERSE,COLLIN,26,7/1/2025,6,D5,23.2,,,,,3,5,15,
SEM,DIVERSE,COLLIN,27,7/1/2025,6,D1,18.6,,,,,4,5,20,
SEM,DIVERSE,COLLIN,28,7/1/2025,6,C5,21,,,,,1,5,5,BT
SEM,DIVERSE,COLLIN,29,7/1/2025,6,B2,13.8,,,,,1,5,5,
SEM,DIVERSE,COLLIN,30,7/1/2025,3,C2,12.6,,,,,1,5,5,
SEM,DIVERSE,COLLIN,31,7/1/2025,3,D2,19.1,,,,,5,5,25,BT
SEM,DIVERSE,COLLIN,32,7/1/2025,4,E4,14.1,,,,,5,5,25,
SEM,DIVERSE,COLLIN,33,7/1/2025,4,E2,17,,,,,3,5,15,
SEM,DIVERSE,COLLIN,34,7/1/2025,8,C2,9.6,,,,,1,5,5,
SEM,DIVERSE,COLLIN,35,7/1/2025,4,E3,15,,,,,1,5,5,
SEM,DIVERSE,COLLIN,36,7/18/2025,2,C5,5.8,,,,,1,5,5,
SEM,DIVERSE,COLLIN,37,7/18/2025,5,D3,20.2,,,,,2,5,10,
SEM,DIVERSE,COLLIN,38,7/18/2025,6,E3,7.8,,,,,1,5,5,
SEM,DIVERSE,COLLIN,39,7/18/2025,6,A2,21.2,,,,,4,5,20,
SEM,DIVERSE,COLLIN,40,7/18/2025,6,D2,5.2,,,,,3,5,15,
SEM,DIVERSE,COLLIN,41,7/18/2025,6,E4,9.3,,,,,1,5,5,
SEM,DIVERSE,COLLIN,42,7/18/2025,6,D5,14.5,,,,,4,5,20,
SEM,DIVERSE,COLLIN,43,7/18/2025,6,C2,19.6,,,,,4,5,20,
SEM,DIVERSE,COLLIN,44,7/18/2025,6,C4,6.9,,,,,1,5,5,
SEM,DIVERSE,COLLIN,45,7/18/2025,6,B3,7.4,,,,,3,5,15,
SEM,DIVERSE,COLLIN,46,7/18/2025,6,D4,13.5,,,,,3,5,15,
SEM,DIVERSE,COLLIN,47,,8,D2,19.3,,,,,5,5,25,
SEM,DIVERSE,COLLIN,48,,8,D3,7.6,,,,,1,5,5,
SEM,DIVERSE,COLLIN,49,7/23/2025,7,A3,17.2,,,,,1,5,5,
SEM,DIVERSE,COLLIN,50,7/23/2025,7,D4,12.4,,,,,2,5,10,BT
SEM,DIVERSE,COLLIN,51,7/23/2025,7,C5,12.1,,,,,1,5,5,
SEM,DIVERSE,COLLIN,52,7/22/2025,4,E2,16.2,,,,,2,5,10,
SEM,DIVERSE,COLLIN,53,7/22/2025,4,C2,10.8,,,,,3,5,15,
SEM,DIVERSE,COLLIN,54,7/22/2025,3,D1,22.3,,,,,3,5,15,BT
SEM,DIVERSE,COLLIN,55,7/22/2025,3,C3,11.5,,,,,1,5,5,
SEM,DIVERSE,COLLIN,56,7/22/2025,3,A3,7,,,,,1,5,5,
SEM,DIVERSE,COLLIN,57,7/22/2025,3,D4,12.2,,,,,2,5,10,
SEM,DIVERSE,COLLIN,58,7/22/2025,1,B5,9.2,,,,,1,5,5,
SEM,DIVERSE,COLLIN,59,7/22/2025,1,E2,14.5,,,,,5,5,25,
SEM,DIVERSE,COLLIN,60,7/22/2025,1,C4,16.8,,,,,2,5,10,
SEM,DIVERSE,COLLIN,61,7/22/2025,1,A4,6.5,,,,,1,5,5,
WIR,ALONE,COLLIN,1,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,2,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,3,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,4,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,5,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,6,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,7,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,8,6/27/2025,,,5.8,,,,,1,5,5,
WIR,ALONE,COLLIN,9,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,10,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,11,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,12,,,,,,,,,,5,0,gone
WIR,ALONE,COLLIN,13,6/27/2025,,,6.5,,,,,4,5,20,
WIR,ALONE,COLLIN,14,6/27/2025,,,5.3,,,,,2,5,10,
WIR,ALONE,COLLIN,15,,,,,,,,,,5,0,gone
WIR,DIVERSE,COLLIN,1,6/27/2025,5,D2,6.9,,,,,1,5,5,
WIR,DIVERSE,COLLIN,2,6/27/2025,5,D1,9.2,,,,,1,5,5,BS
WIR,DIVERSE,COLLIN,3,6/27/2025,4,C3,8.6,,,,,0,5,0,BT
WIR,DIVERSE,COLLIN,4,,4,,,,,,,,5,0,gone
WIR,DIVERSE,COLLIN,5,,7,,,,,,,,5,0,gone
WIR,DIVERSE,COLLIN,6,6/27/2025,12,D5,16.3,,,,,4,5,20,
WIR,DIVERSE,COLLIN,7,7/16/2025,9,A2,,,,,,,5,0,gone
WIR,DIVERSE,COLLIN,8,7/16/2025,11,,,,,,,,5,0,gone
WIR,DIVERSE,COLLIN,9,6/27/2025,3,A2,13,,,,,4,5,20,
WIR,DIVERSE,COLLIN,10,6/27/2025,1,C4,3.9,,,,,0,5,0,
WIR,DIVERSE,COLLIN,11,6/27/2025,11,B4,16,,,,,8,5,40,
WIR,DIVERSE,COLLIN,12,7/9/2025,6,D5,14.9,,,,,3,5,15,
WIR,DIVERSE,COLLIN,13,7/16/2025,9,B1,19.1,,,,,7,5,35,
WIR,DIVERSE,COLLIN,14,,,,,,,,,,5,0,gone
WIR,DIVERSE,COLLIN,15,,,,,,,,,,5,0,gone
BR,ALONE,COLLOM,1,7/23/2025,,,3.2,,,,,0,3,0,herb
BR,ALONE,COLLOM,2,7/23/2025,,,1.3,,,,,0,3,0,herb
BR,ALONE,COLLOM,3,7/23/2025,,,8.6,,,,,17,3,51,BT
BR,ALONE,COLLOM,4,7/23/2025,,,5.5,,,,,2,3,6,herb
BR,ALONE,COLLOM,5,7/23/2025,,,5.2,,,,,10,3,30,BT
BR,ALONE,COLLOM,6,7/23/2025,,,8,,,,,4,3,12,herb
BR,ALONE,COLLOM,7,7/23/2025,,,4.3,,,,,0,3,0,BT
BR,ALONE,COLLOM,8,7/23/2025,,,8.2,,,,,12,3,36,
BR,ALONE,COLLOM,9,7/23/2025,,,6.3,,,,,3,3,9,herb
BR,ALONE,COLLOM,10,7/23/2025,,,1.3,,,,,1,3,3,herb
BR,ALONE,COLLOM,11,7/23/2025,,,7.2,,,,,18,3,54,
BR,ALONE,COLLOM,12,7/23/2025,,,3,,,,,0,3,0,herb
BR,ALONE,COLLOM,13,7/23/2025,,,2.1,,,,,0,3,0,BT
BR,ALONE,COLLOM,14,7/23/2025,,,5.1,,,,,3,3,9,herb
BR,ALONE,COLLOM,15,7/23/2025,,,3.7,,,,,2,3,6,BT
BR,ALONE,COLLOM,16,7/23/2025,,,7.7,,,,,9,3,27,herb
BR,ALONE,COLLOM,17,7/23/2025,,,9.6,,,,,14,3,42,BT
BR,ALONE,COLLOM,18,7/23/2025,,,4.2,,,,,13,3,39,
BR,ALONE,COLLOM,19,7/23/2025,,,5.2,,,,,4,3,12,herb
BR,ALONE,COLLOM,20,7/23/2025,,,3.1,,,,,2,3,6,herb
BR,DIVERSE,COLLOM,1,7/29/2025,3,A2,,,,,,,3,0,gone
BR,DIVERSE,COLLOM,2,7/23/2025,1,B3,10.1,,,,,5,3,15,
BR,DIVERSE,COLLOM,3,7/29/2025,3,E3,,,,,,,3,0,gone
BR,DIVERSE,COLLOM,4,7/23/2025,1,A3,14.1,,,,,12,3,36,
BR,DIVERSE,COLLOM,5,7/29/2025,3,B5,14.2,,,,,6,3,18,
BR,DIVERSE,COLLOM,6,7/23/2025,1,A2,12.5,,,,,5,3,15,
BR,DIVERSE,COLLOM,7,7/23/2025,14,C2,13.9,,,,,10,3,30,
BR,DIVERSE,COLLOM,8,7/23/2025,9,A1,11.6,,,,,4,3,12,
BR,DIVERSE,COLLOM,9,7/23/2025,9,C1,6.6,,,,,1,3,3,
BR,DIVERSE,COLLOM,10,7/23/2025,9,E1,14.6,,,,,5,3,15,
BR,DIVERSE,COLLOM,11,7/23/2025,9,B2,10.3,,,,,2,3,6,
BR,DIVERSE,COLLOM,12,7/23/2025,1,C3,5.1,,,,,1,3,3,
BR,DIVERSE,COLLOM,13,7/29/2025,13,B4,10.5,,,,,2,3,6,
BR,DIVERSE,COLLOM,,7/23/2035,2,C5,7.3,,,,,1,3,3,
BR,DIVERSE,COLLOM,,7/23/2035,2,B4,7,,,,,1,3,3,
BR,DIVERSE,COLLOM,,7/29/2025,5,A4,6.8,,,,,2,3,6,
BR,DIVERSE,COLLOM,,7/29/2025,5,C2,12,,,,,5,3,15,
BR,DIVERSE,COLLOM,,7/29/2025,5,D2,9.6,,,,,3,3,9,
BR,DIVERSE,COLLOM,,7/29/2025,4,C1,10.1,,,,,4,3,12,
BR,DIVERSE,COLLOM,,7/29/2025,4,E2,12.6,,,,,8,3,24,
BR,DIVERSE,COLLOM,,7/29/2025,4,D3,10.1,,,,,2,3,6,
BR,DIVERSE,COLLOM,,7/29/2025,4,E3,7.5,,,,,3,3,9,
BR,DIVERSE,COLLOM,,7/29/2025,13,A2,5,,,,,1,3,3,
BR,DIVERSE,COLLOM,,7/29/2025,13,E5,7.2,,,,,5,3,0,
BR,DIVERSE,COLLOM,,7/29/2025,3,A1,12.1,,,,,7,3,0,
RF,ALONE,COLLOM,1,7/2/2025,,,66.2,5,2,3,,88,3,264,
RF,ALONE,COLLOM,2,7/2/2025,,,26.6,6,3,3,,43,3,129,
RF,ALONE,COLLOM,3,7/2/2025,,,25.2,2,2,0,,49,3,147,
RF,ALONE,COLLOM,4,7/2/2025,,,26.4,9,2,7,,74,3,222,
RF,ALONE,COLLOM,5,7/2/2025,,,47.3,1,1,0,,179,3,537,
RF,ALONE,COLLOM,6,7/2/2025,,,49.7,9,1,8,,128,3,384,
RF,ALONE,COLLOM,7,7/2/2025,,,18.5,1,1,0,,14,3,42,
RF,ALONE,COLLOM,8,7/2/2025,,,51.6,18,1,17,,221,3,663,
RF,ALONE,COLLOM,9,7/2/2025,,,50.4,1,1,0,,79,3,237,
RF,ALONE,COLLOM,10,7/2/2025,,,24,1,1,0,,24,3,72,
RF,ALONE,COLLOM,11,7/2/2025,,,28.1,2,2,0,,81,3,243,
RF,ALONE,COLLOM,12,7/2/2025,,,26.5,10,1,9,,168,3,504,
RF,ALONE,COLLOM,13,7/2/2025,,,38.6,1,1,17,,122,3,366,
RF,ALONE,COLLOM,14,7/2/2025,,,20.3,3,3,0,,34,3,102,
RF,ALONE,COLLOM,15,7/2/2025,,,47.5,1,1,0,,78,3,234,
RF,ALONE,COLLOM,16,7/2/2025,,,37.8,19,1,18,,85,3,255,
RF,ALONE,COLLOM,17,7/2/2025,,,24.8,1,1,0,,9,3,27,
RF,ALONE,COLLOM,18,7/2/2025,,,29.3,2,2,0,,65,3,195,
RF,ALONE,COLLOM,19,7/2/2025,,,37.8,1,1,0,,58,3,174,
RF,ALONE,COLLOM,20,7/2/2025,,,23.4,10,1,9,,231,3,693,
RF,DIVERSE,COLLOM,1,7/8/2025,3,C3,27.9,,,,,26,3,78,
RF,DIVERSE,COLLOM,2,,6,C3,,,,,,,3,0,
RF,DIVERSE,COLLOM,3,,4,E3,,,,,,,3,0,
RF,DIVERSE,COLLOM,4,7/8/2025,5,C1,19.5,,,,,6,3,18,
RF,DIVERSE,COLLOM,5,7/8/2025,5,A5,5.5,,,,,0,3,0,
RF,DIVERSE,COLLOM,6,,2,D5,5.7,,,,,1,3,3,
RF,DIVERSE,COLLOM,7,,5,,,,,,,,3,0,gone 
RF,DIVERSE,COLLOM,8,,1,E1,,,,,,,3,0,
RF,DIVERSE,COLLOM,9,7/2/2025,1,B1,24.6,,,,,16,3,48,
RF,DIVERSE,COLLOM,10,7/8/2025,3,C4,14.4,,,,,7,3,21,
RF,DIVERSE,COLLOM,11,7/2/2025,1,A1,13.1,,,,,2,3,6,
RF,DIVERSE,COLLOM,12,7/2/2025,1,E1,13.3,,,,,5,3,15,
RF,DIVERSE,COLLOM,13,7/2/2025,1,E1,15.2,,,,,4,3,12,
RF,DIVERSE,COLLOM,14,7/2/2025,1,A5,34.4,,,,,25,3,75,
RF,DIVERSE,COLLOM,15,7/2/2025,1,E5,25.6,,,,,18,3,54,
RF,DIVERSE,COLLOM,16,7/2/2025,1,C5,9.1,,,,,3,3,9,
RF,DIVERSE,COLLOM,17,7/2/2025,1,A2,8.1,,,,,4,3,12,
RF,DIVERSE,COLLOM,18,7/2/2025,1,A4,16,,,,,4,3,12,
RF,DIVERSE,COLLOM,19,7/2/2025,1,B5,9,,,,,2,3,6,
RF,DIVERSE,COLLOM,20,7/2/2025,1,E2,23.6,,,,,7,3,21,
RF,DIVERSE,COLLOM,21,7/2/2025,2,E1,12.1,,,,,7,3,21,
RF,DIVERSE,COLLOM,22,7/2/2025,2,A3,10.1,,,,,2,3,6,
RF,DIVERSE,COLLOM,23,7/2/2025,2,B3,14.3,,,,,6,3,18,
RF,DIVERSE,COLLOM,24,7/2/2025,2,E5,35.3,,,,,25,3,75,
RF,DIVERSE,COLLOM,25,7/2/2025,2,A5,6.8,,,,,2,3,6,
RF,DIVERSE,COLLOM,26,7/2/2025,2,B4,29.6,,,,,23,3,69,
RF,DIVERSE,COLLOM,27,7/8/2025,3,E5,9.2,,,,,3,3,9,
RF,DIVERSE,COLLOM,28,7/8/2025,3,B5,19.9,,,,,8,3,24,
RF,DIVERSE,COLLOM,29,7/8/2025,3,E4,16.1,,,,,13,3,39,
RF,DIVERSE,COLLOM,30,7/8/2025,3,E3,36.7,,,,,38,3,114,
RF,DIVERSE,COLLOM,31,7/8/2025,3,D5,8.1,,,,,1,3,3,
RF,DIVERSE,COLLOM,32,7/8/2025,3,B4,8.7,,,,,1,3,3,
RF,DIVERSE,COLLOM,33,7/8/2025,3,A2,26,,,,,8,3,24,
RF,DIVERSE,COLLOM,34,7/8/2025,3,D3,13.2,,,,,6,3,18,
RF,DIVERSE,COLLOM,35,7/8/2025,3,D2,17.6,,,,,20,3,60,
RF,DIVERSE,COLLOM,36,7/8/2025,3,B2,17,,,,,7,3,21,
RF,DIVERSE,COLLOM,36,7/8/2025,4,E2,23.1,,,,,10,3,30,
RF,DIVERSE,COLLOM,37,7/8/2025,3,C2,16.7,,,,,5,3,15,
RF,DIVERSE,COLLOM,38,7/8/2025,3,B3,25.2,,,,,12,3,36,
RF,DIVERSE,COLLOM,39,7/8/2025,4,E5,35,,,,,18,3,54,
RF,DIVERSE,COLLOM,40,7/8/2025,4,A3,23,,,,,5,3,15,
RF,DIVERSE,COLLOM,41,7/8/2025,4,C5,13.3,,,,,1,3,3,
RF,DIVERSE,COLLOM,42,7/8/2025,4,A5,15.3,,,,,1,3,3,
RF,DIVERSE,COLLOM,43,7/8/2025,4,B1,12.6,,,,,1,3,3,
RF,DIVERSE,COLLOM,44,7/8/2025,4,B2,15.5,,,,,5,3,15,
RF,DIVERSE,COLLOM,45,7/8/2025,4,A4,10.2,,,,,1,3,3,
RF,DIVERSE,COLLOM,46,7/8/2025,4,C4,21.1,,,,,5,3,15,
RF,DIVERSE,COLLOM,47,7/8/2025,4,B3,23,,,,,10,3,30,
RF,DIVERSE,COLLOM,48,7/8/2025,4,E3,13.4,,,,,4,3,12,
RF,DIVERSE,COLLOM,49,7/8/2025,4,C2,18.7,,,,,8,3,24,
RF,DIVERSE,COLLOM,50,7/8/2025,4,B5,17.1,,,,,2,3,6,
RF,DIVERSE,COLLOM,51,7/8/2025,4,D3,25.7,,,,,10,3,30,
RF,DIVERSE,COLLOM,52,7/8/2025,4,B4,21.3,,,,,6,3,18,
RF,DIVERSE,COLLOM,53,7/8/2025,5,A1,15.3,,,,,3,3,9,
RF,DIVERSE,COLLOM,54,7/8/2025,5,A2,7.9,,,,,2,3,6,
RF,DIVERSE,COLLOM,55,7/8/2025,5,E1,21.6,,,,,11,3,33,
RF,DIVERSE,COLLOM,56,7/8/2025,5,C5,16.1,,,,,4,3,12,
RF,DIVERSE,COLLOM,57,7/8/2025,5,B1,43.3,,,,,48,3,144,
RF,DIVERSE,COLLOM,58,7/8/2025,5,D1,12.2,,,,,1,3,3,
RF,DIVERSE,COLLOM,59,7/8/2025,5,A3,4.7,,,,,1,3,3,
RF,DIVERSE,COLLOM,60,7/8/2025,5,B2,23.9,,,,,7,3,21,
RF,DIVERSE,COLLOM,61,7/8/2025,6,E1,26.6,,,,,20,3,60,
RF,DIVERSE,COLLOM,63,7/8/2025,6,E3,23.8,,,,,18,3,54,
SEM,ALONE,COLLOM,1,,,,,,,,,,3,0,gone
SEM,ALONE,COLLOM,2,,,,,,,,,,3,0,gone
SEM,ALONE,COLLOM,3,7/18/2025,,,8.3,,,,,14,3,42,
SEM,ALONE,COLLOM,4,7/18/2025,,,5.3,,,,,9,3,27,
SEM,ALONE,COLLOM,5,7/18/2025,,,4.6,,,,,18,3,54,
SEM,ALONE,COLLOM,6,7/18/2025,,,6.1,,,,,8,3,24,
SEM,ALONE,COLLOM,7,7/18/2025,,,11.6,,,,,50,3,150,
SEM,ALONE,COLLOM,8,7/18/2025,,,3.3,,,,,1,3,3,
SEM,ALONE,COLLOM,9,7/18/2025,,,4.9,,,,,14,3,42,
SEM,ALONE,COLLOM,10,,,,,,,,,,3,0,gone
SEM,ALONE,COLLOM,11,,,,,,,,,,3,0,gone
SEM,ALONE,COLLOM,12,7/18/2025,,,7.9,,,,,10,3,30,
SEM,ALONE,COLLOM,13,,,,,,,,,,3,0,gone
SEM,ALONE,COLLOM,14,7/18/2025,,,6.8,,,,,4,3,12,
SEM,ALONE,COLLOM,15,7/18/2025,,,6.3,,,,,7,3,21,
SEM,ALONE,COLLOM,16,7/18/2025,,,6.6,,,,,16,3,48,
SEM,ALONE,COLLOM,17,7/18/2025,,,4.7,,,,,8,3,24,
SEM,ALONE,COLLOM,18,7/18/2025,,,7.4,,,,,19,3,57,
SEM,ALONE,COLLOM,19,7/18/2025,,,5.1,,,,,5,3,15,
SEM,ALONE,COLLOM,20,7/18/2025,,,5.8,,,,,6,3,18,BT
SEM,ALONE,COLLOM,21,7/18/2025,,,3.5,,,,,9,3,27,
SEM,ALONE,COLLOM,22,7/18/2025,,,4.9,,,,,16,3,48,
SEM,DIVERSE,COLLOM,1,,2,D3,,,,,,,3,0,gone
SEM,DIVERSE,COLLOM,2,7/22/2025,4,A2,6.6,,,,,1,3,3,
SEM,DIVERSE,COLLOM,3,7/18/2025,2,E2,6.5,,,,,6,3,18,BT
SEM,DIVERSE,COLLOM,4,7/22/2025,4,C3,6.8,,,,,1,3,3,
SEM,DIVERSE,COLLOM,5,7/22/2025,4,E5,17,,,,,4,3,12,
SEM,DIVERSE,COLLOM,6,,4,,,,,,,,3,0,gone
SEM,DIVERSE,COLLOM,7,7/18/2025,6,B1,,,,,,10,3,30,
SEM,DIVERSE,COLLOM,8,7/22/2025,4,C5,11.5,,,,,1,3,3,
SEM,DIVERSE,COLLOM,9,7/22/2025,3,B2,10.5,,,,,1,3,3,
SEM,DIVERSE,COLLOM,10,7/22/2025,8,B5,14.6,,,,,2,3,6,
SEM,DIVERSE,COLLOM,11,7/18/2025,5,C5,7,,,,,1,3,3,
SEM,DIVERSE,COLLOM,12,7/18/2025,5,E1,8.6,,,,,1,3,3,
SEM,DIVERSE,COLLOM,13,7/18/2025,2,E4,7.6,,,,,5,3,15,
SEM,DIVERSE,COLLOM,14,7/18/2025,5,E5,9.1,,,,,2,3,6,
SEM,DIVERSE,COLLOM,15,7/18/2025,5,D1,11.2,,,,,1,3,3,
SEM,DIVERSE,COLLOM,16,7/18/2025,5,B3,7.3,,,,,1,3,3,
SEM,DIVERSE,COLLOM,17,7/18/2025,2,B1,10.2,,,,,1,3,3,
SEM,DIVERSE,COLLOM,18,7/18/2025,2,D1,11.7,,,,,3,3,9,
SEM,DIVERSE,COLLOM,19,7/18/2025,2,A2,10.6,,,,,3,3,9,
SEM,DIVERSE,COLLOM,20,7/18/2025,6,D1,12.6,,,,,5,3,15,
SEM,DIVERSE,COLLOM,21,7/18/2025,6,C1,10.3,,,,,1,3,3,
SEM,DIVERSE,COLLOM,22,,8,A2,15.2,,,,,8,3,24,
SEM,DIVERSE,COLLOM,23,7/23/2025,7,D2,8.2,,,,,1,3,3,
SEM,DIVERSE,COLLOM,24,7/23/2025,7,B2,6.8,,,,,1,3,3,
SEM,DIVERSE,COLLOM,25,7/22/2025,4,A5,10,,,,,1,3,3,
SEM,DIVERSE,COLLOM,26,7/22/2025,4,D4,11.2,,,,,1,3,3,
SEM,DIVERSE,COLLOM,27,7/22/2025,4,A1,9.5,,,,,4,3,12,
SEM,DIVERSE,COLLOM,28,7/22/2025,4,D2,12.5,,,,,1,3,3,
SEM,DIVERSE,COLLOM,29,7/22/2025,3,B1,12.4,,,,,5,3,15,
SEM,DIVERSE,COLLOM,30,7/22/2025,3,C2,15.4,,,,,8,3,24,
