PARK,PLOT,SPECIES,REP,DATE,PLOT,SUBPLOT,HEIGHT,TOTALINFL,TOPINFL_FR,SIDEINFL_FR,FR_PER_INFL,FINALFR,SEEDSPERFR,FINALSEED,NOTES
SEM,DIVERSE,COLLOM,31,7/22/2025,1,A1,14.6,,,,,6,3,18,
SEM,DIVERSE,COLLOM,32,7/22/2025,1,B1,8.8,,,,,1,3,3,
SEM,DIVERSE,COLLOM,33,7/22/2025,1,B2,20,,,,,4,3,12,
WIR,ALONE,COLLOM,1,7/9/2025,,,8.2,,,,,38,3,114,cleistogamous
WIR,ALONE,COLLOM,2,7/9/2025,,,7.3,,,,,58,3,174,cleistogamous
WIR,ALONE,COLLOM,3,,,,,,,,,,3,0,gone
WIR,ALONE,COLLOM,4,7/9/2025,,,8,,,,,16,3,48,cleistogamous
WIR,ALONE,COLLOM,5,7/9/2025,,,6.5,,,,,13,3,39,cleistogamous
WIR,ALONE,COLLOM,6,7/9/2025,,,4.8,,,,,1,3,3,BT
WIR,ALONE,COLLOM,7,,,,,,,,,,3,0,gone
WIR,ALONE,COLLOM,8,7/9/2025,,,8.6,,,,,80,3,240,cleistogamous
WIR,ALONE,COLLOM,9,7/9/2025,,,10.1,,,,,71,3,213,cleistogamous
WIR,ALONE,COLLOM,10,7/9/2025,,,7.5,,,,,70,3,210,cleistogamous
WIR,ALONE,COLLOM,11,7/9/2025,,,5.4,,,,,29,3,87,cleistogamous
WIR,ALONE,COLLOM,12,,,,,,,,,,3,0,gone
WIR,ALONE,COLLOM,13,7/9/2025,,,7.8,,,,,14,3,42,
WIR,ALONE,COLLOM,14,7/9/2025,,,6,,,,,9,3,27,
WIR,ALONE,COLLOM,15,,,,,,,,,,3,0,gone
WIR,ALONE,COLLOM,16,7/9/2025,,,8.4,,,,,28,3,84,"cleistogamous, BT"
WIR,ALONE,COLLOM,17,7/9/2025,,,5.3,,,,,7,3,21,cleistogamous
WIR,ALONE,COLLOM,18,7/9/2025,,,7.7,,,,,27,3,81,"cleistogamous, BT"
WIR,ALONE,COLLOM,19,7/9/2025,,,6.2,,,,,33,3,99,cleistogamous
WIR,ALONE,COLLOM,20,7/9/2025,,,4.3,,,,,3,3,9,
WIR,ALONE,COLLOM,21,7/9/2025,,,6.3,,,,,46,3,138,cleistogamous
WIR,ALONE,COLLOM,22,7/9/2025,,,4,,,,,9,3,27,cleistogamous
WIR,ALONE,COLLOM,23,7/9/2025,,,5,,,,,16,3,48,cleistogamous
WIR,ALONE,COLLOM,24,7/9/2025,,,4.9,,,,,16,3,48,cleistogamous
WIR,DIVERSE,COLLOM,1,7/11/2025,11,C2,5.7,,,,,2,3,6,
WIR,DIVERSE,COLLOM,2,7/16/2025,9,D4,3.5,,,,,1,3,3,
WIR,DIVERSE,COLLOM,3,7/9/2025,1,D4,4,,,,,1,3,3,
WIR,DIVERSE,COLLOM,4,7/16/2025,10,E4,5.5,,,,,1,3,3,
WIR,DIVERSE,COLLOM,5,7/11/2025,11,A3,8,,,,,2,3,6,
WIR,DIVERSE,COLLOM,6,7/9/2025,1,B1,15.5,,,,,9,3,27,
WIR,DIVERSE,COLLOM,7,7/11/2025,2,D3,19.4,,,,,14,3,42,cleistogamous
WIR,DIVERSE,COLLOM,8,7/16/2025,10,E5,14.2,,,,,9,3,27,
WIR,DIVERSE,COLLOM,9,7/16/2025,10,C2,10,,,,,4,3,12,
WIR,DIVERSE,COLLOM,10,7/9/2025,12,C3,17.1,,,,,15,3,45,
WIR,DIVERSE,COLLOM,11,7/9/2025,1,E5,7.9,,,,,1,3,3,
WIR,DIVERSE,COLLOM,12,7/9/2025,1,C5,11.5,,,,,1,3,3,
WIR,DIVERSE,COLLOM,13,7/9/2025,1,E2,8.5,,,,,1,3,3,
WIR,DIVERSE,COLLOM,14,7/9/2025,1,C2,8.4,,,,,1,3,3,
WIR,DIVERSE,COLLOM,15,7/9/2025,1,A5,9.4,,,,,1,3,3,
WIR,DIVERSE,COLLOM,16,7/9/2025,1,C4,7.5,,,,,2,3,6,
WIR,DIVERSE,COLLOM,17,7/9/2025,1,B3,7.5,,,,,1,3,3,
WIR,DIVERSE,COLLOM,18,7/9/2025,12,B3,7.1,,,,,3,3,9,
WIR,DIVERSE,COLLOM,19,7/9/2025,12,B4,8.1,,,,,2,3,6,
WIR,DIVERSE,COLLOM,20,7/9/2025,12,B5,8.5,,,,,6,3,18,
WIR,DIVERSE,COLLOM,21,7/9/2025,12,D1,6.1,,,,,1,3,3,
WIR,DIVERSE,COLLOM,22,7/11/2025,2,A3,11.1,,,,,4,3,12,cleistogamous
WIR,DIVERSE,COLLOM,23,7/11/2025,3,D5,5.8,,,,,1,3,3,
WIR,DIVERSE,COLLOM,24,7/11/2025,3,E4,4.4,,,,,1,3,3,
WIR,DIVERSE,COLLOM,25,7/11/2025,11,D3,10.5,,,,,3,3,9,
WIR,DIVERSE,COLLOM,26,7/11/2025,3,B3,7.8,,,,,1,3,3,
WIR,DIVERSE,COLLOM,27,7/11/2025,3,D4,5.2,,,,,1,3,3,
WIR,DIVERSE,COLLOM,28,7/11/2025,11,B5,13.2,,,,,6,3,18,
WIR,DIVERSE,COLLOM,29,7/16/2025,4,D1,9.4,,,,,1,3,3,
WIR,DIVERSE,COLLOM,30,7/16/2025,4,D2,10.9,,,,,3,3,9,
WIR,DIVERSE,COLLOM,31,7/16/2025,4,E3,9,,,,,4,3,12,
WIR,DIVERSE,COLLOM,32,7/16/2025,10,D4,21.5,,,,,15,3,45,
WIR,DIVERSE,COLLOM,33,7/16/2025,9,D5,8.6,,,,,2,3,6,
WIR,DIVERSE,COLLOM,34,7/16/2025,9,B2,7,,,,,1,3,3,
BR,ALONE,EPIDEN,1,7/23/2025,,,3.6,,,,,0,18,0,herb
BR,ALONE,EPIDEN,2,7/23/2025,,,4.1,,,,,9,18,162,herb
BR,ALONE,EPIDEN,3,7/23/2025,,,3.2,,,,,12,18,216,herb
BR,ALONE,EPIDEN,4,7/23/2025,,,7.1,,,,,56,18,1008,herb
BR,ALONE,EPIDEN,5,7/23/2025,,,6.4,,,,,30,18,540,herb
BR,ALONE,EPIDEN,6,7/23/2025,,,6.2,,,,,82,18,1476,herb
BR,ALONE,EPIDEN,7,7/23/2025,,,5.1,,,,,43,18,774,herb
BR,ALONE,EPIDEN,8,7/23/2025,,,4.3,,,,,10,18,180,herb
BR,ALONE,EPIDEN,9,7/23/2025,,,7.8,,,,,56,18,1008,herb
BR,ALONE,EPIDEN,10,7/23/2025,,,8.5,,,,,71,18,1278,BT
BR,ALONE,EPIDEN,11,7/23/2025,,,4.3,,,,,77,18,1386,herb
BR,ALONE,EPIDEN,12,7/23/2025,,,6.9,,,,,80,18,1440,herb
BR,ALONE,EPIDEN,13,,,,,,,,,,18,0,gone
BR,ALONE,EPIDEN,14,7/23/2025,,,5.5,,,,,103,18,1854,
BR,ALONE,EPIDEN,15,7/23/2025,,,12.7,,,,,111,18,1998,herb
BR,ALONE,EPIDEN,16,7/23/2025,,,5.8,,,,,60,18,1080,herb
BR,ALONE,EPIDEN,17,7/23/2025,,,5,,,,,24,18,432,herb
BR,ALONE,EPIDEN,18,7/23/2025,,,5.6,,,,,37,18,666,BT
BR,ALONE,EPIDEN,19,7/23/2025,,,4.7,,,,,37,18,666,herb
BR,ALONE,EPIDEN,20,7/23/2025,,,7.1,,,,,67,18,1206,
BR,ALONE,EPIDEN,21,7/23/2025,,,7.5,,,,,24,18,432,
BR,DIVERSE,EPIDEN,1,7/29/2025,12,E5,4.6,,,,,1,18,18,
BR,DIVERSE,EPIDEN,2,7/29/2025,3,C4,2.8,,,,,1,18,18,
BR,DIVERSE,EPIDEN,3,7/29/2025,5,D3,3,,,,,1,18,18,
BR,DIVERSE,EPIDEN,4,,8,,,,,,,,18,0,gone
BR,DIVERSE,EPIDEN,5,,11,,,,,,,,18,0,gone
BR,DIVERSE,EPIDEN,6,7/29/2025,12,D2,6.9,,,,,3,18,54,
BR,DIVERSE,EPIDEN,7,,5,,,,,,,,18,0,gone
BR,DIVERSE,EPIDEN,8,7/23/2025,6,C1,3.7,,,,,1,18,18,
BR,DIVERSE,EPIDEN,9,,8,,,,,,,,18,0,gone
BR,DIVERSE,EPIDEN,10,7/23/2025,1,D3,7.1,,,,,1,18,18,
BR,DIVERSE,EPIDEN,11,7/23/2025,1,B1,6.1,,,,,4,18,72,
BR,DIVERSE,EPIDEN,12,7/29/2025,12,A5,10.5,,,,,2,18,36,
BR,DIVERSE,EPIDEN,,7/23/2035,9,D3,3.3,,,,,1,18,18,
BR,DIVERSE,EPIDEN,,7/29/2025,4,D1,6.6,,,,,5,18,90,
BR,DIVERSE,EPIDEN,,7/29/2025,3,E3,4.4,,,,,2,18,0,
BR,DIVERSE,EPIDEN,,7/29/2025,3,D1,1.3,,,,,0,18,0,
RF,ALONE,EPIDEN,1,7/8/2025,,,32.3,,,,,35,18,630,
RF,ALONE,EPIDEN,2,7/8/2025,,,29.5,,,,,53,18,954,
RF,ALONE,EPIDEN,3,7/8/2025,,,75.8,,,,,450,18,8100,
RF,ALONE,EPIDEN,4,7/8/2025,,,20.5,,,,,24,18,432,
RF,ALONE,EPIDEN,5,7/8/2025,,,60.3,,,,,36,18,648,
RF,ALONE,EPIDEN,6,7/8/2025,,,38.1,,,,,52,18,936,
RF,ALONE,EPIDEN,7,7/8/2025,,,58.6,,,,,575,18,10350,
RF,ALONE,EPIDEN,8,7/8/2025,,,50.6,,,,,181,18,3258,
RF,ALONE,EPIDEN,9,7/8/2025,,,74,,,,,152,18,2736,
RF,ALONE,EPIDEN,10,7/8/2025,,,52.4,,,,,239,18,4302,
RF,ALONE,EPIDEN,11,7/8/2025,,,70.2,,,,,245,18,4410,
RF,ALONE,EPIDEN,12,7/8/2025,,,42.4,,,,,107,18,1926,
RF,ALONE,EPIDEN,13,7/8/2025,,,63.3,,,,,204,18,3672,
RF,ALONE,EPIDEN,14,7/8/2025,,,23.9,,,,,18,18,324,
RF,ALONE,EPIDEN,15,7/8/2025,,,40.9,,,,,2175,18,39150,
RF,ALONE,EPIDEN,16,7/8/2025,,,22.4,,,,,36,18,648,
RF,ALONE,EPIDEN,17,7/8/2025,,,29.2,,,,,70,18,1260,
RF,ALONE,EPIDEN,18,7/8/2025,,,12.6,,,,,13,18,234,
RF,ALONE,EPIDEN,19,7/8/2025,,,28.1,,,,,33,18,594,
RF,ALONE,EPIDEN,20,7/8/2025,,,32.5,,,,,52,18,936,
RF,DIVERSE,EPIDEN,1,7/8/2025,6,B2,17.4,,,,,7,18,126,
RF,DIVERSE,EPIDEN,2,7/8/2025,4,C3,18.1,,,,,4,18,72,
RF,DIVERSE,EPIDEN,3,,2,A5,2.9,,,,,0,18,0,
RF,DIVERSE,EPIDEN,4,7/8/2025,4,A1,,,,,,,18,0,gone
RF,DIVERSE,EPIDEN,5,7/2/2025,3,C2,,,,,,,18,0,gone
RF,DIVERSE,EPIDEN,6,,1,B1,3.3,,,,,1,18,18,
RF,DIVERSE,EPIDEN,7,,4,D4,,,,,,,18,0,gone
RF,DIVERSE,EPIDEN,8,7/8/2025,5,D4,,,,,,,18,0,
RF,DIVERSE,EPIDEN,9,,2,D3,,,,,,,18,0,gone
RF,DIVERSE,EPIDEN,10,,1,A4,,,,,,,18,0,gone
RF,DIVERSE,EPIDEN,11,7/2/2025,1,A1,7.6,,,,,2,18,36,
RF,DIVERSE,EPIDEN,12,7/2/2025,1,A1,5.3,,,,,2,18,36,
RF,DIVERSE,EPIDEN,13,7/2/2025,1,E1,32.7,,,,,33,18,594,
RF,DIVERSE,EPIDEN,14,7/2/2025,1,C3,19.6,,,,,4,18,72,
RF,DIVERSE,EPIDEN,15,7/2/2025,1,E3,26.9,,,,,12,18,216,
RF,DIVERSE,EPIDEN,16,7/2/2025,1,B3,17.6,,,,,7,18,126,
RF,DIVERSE,EPIDEN,17,7/2/2025,1,D1,5.6,,,,,3,18,54,
RF,DIVERSE,EPIDEN,18,7/2/2025,2,A2,6.5,,,,,2,18,36,
RF,DIVERSE,EPIDEN,19,7/2/2025,2,D1,43.2,,,,,116,18,2088,
RF,DIVERSE,EPIDEN,20,7/2/2025,2,C1,31.5,,,,,52,18,936,
RF,DIVERSE,EPIDEN,21,7/2/2025,2,D3,15.1,,,,,3,18,54,
RF,DIVERSE,EPIDEN,22,7/2/2025,2,C2,24.2,,,,,11,18,198,
RF,DIVERSE,EPIDEN,23,7/2/2025,2,A4,5.9,,,,,3,18,54,
RF,DIVERSE,EPIDEN,24,7/2/2025,2,C3,42,,,,,45,18,810,
RF,DIVERSE,EPIDEN,25,7/2/2025,2,C5,20.8,,,,,14,18,252,
RF,DIVERSE,EPIDEN,26,7/8/2025,3,E1,12,,,,,6,18,108,
RF,DIVERSE,EPIDEN,27,7/8/2025,3,A5,11.3,,,,,3,18,54,
RF,DIVERSE,EPIDEN,28,7/8/2025,3,E1,11.9,,,,,5,18,90,
RF,DIVERSE,EPIDEN,29,7/8/2025,3,B1,9.1,,,,,2,18,36,
RF,DIVERSE,EPIDEN,30,7/8/2025,3,D1,44.6,,,,,56,18,1008,
RF,DIVERSE,EPIDEN,31,7/8/2025,3,C5,20,,,,,7,18,126,
RF,DIVERSE,EPIDEN,32,7/8/2025,3,C1,14.5,,,,,6,18,108,
RF,DIVERSE,EPIDEN,33,7/8/2025,4,E1,11.4,,,,,5,18,90,
RF,DIVERSE,EPIDEN,34,7/8/2025,4,E4,24.8,,,,,7,18,126,
RF,DIVERSE,EPIDEN,35,7/8/2025,4,C1,20.2,,,,,5,18,90,
RF,DIVERSE,EPIDEN,37,7/8/2025,4,D2,7.5,,,,,3,18,54,
RF,DIVERSE,EPIDEN,38,7/8/2025,5,E2,11.7,,,,,4,18,72,
RF,DIVERSE,EPIDEN,39,7/8/2025,5,B4,5.8,,,,,5,18,90,
RF,DIVERSE,EPIDEN,40,7/8/2025,5,E3,14.7,,,,,5,18,90,
RF,DIVERSE,EPIDEN,41,7/8/2025,5,C2,27.1,,,,,13,18,234,
RF,DIVERSE,EPIDEN,42,7/8/2025,6,E5,6.1,,,,,3,18,54,
RF,DIVERSE,EPIDEN,43,7/8/2025,6,E4,16.3,,,,,11,18,198,
RF,DIVERSE,EPIDEN,44,7/8/2025,6,D4,5,,,,,2,18,36,
RF,DIVERSE,EPIDEN,45,7/8/2025,6,E4,7,,,,,3,18,54,
RF,DIVERSE,EPIDEN,46,7/8/2025,6,E2,9.5,,,,,8,18,144,
RF,DIVERSE,EPIDEN,47,7/8/2025,6,B4,10.5,,,,,3,18,54,
RF,DIVERSE,EPIDEN,48,7/8/2025,6,D3,12.3,,,,,4,18,72,
RF,DIVERSE,EPIDEN,49,7/8/2025,6,D5,17.3,,,,,19,18,342,
SEM,ALONE,EPIDEN,1,7/18/2025,,,6.9,,,,,6,18,108,
SEM,ALONE,EPIDEN,2,7/18/2025,,,10.8,,,,,11,18,198,
SEM,ALONE,EPIDEN,3,7/18/2025,,,8.5,,,,,20,18,360,
SEM,ALONE,EPIDEN,4,7/18/2025,,,25.6,,,,,61,18,1098,
SEM,ALONE,EPIDEN,5,7/18/2025,,,6,,,,,4,18,72,
SEM,ALONE,EPIDEN,6,7/18/2025,,,15.9,,,,,25,18,450,
SEM,ALONE,EPIDEN,7,7/18/2025,,,5.1,,,,,7,18,126,
SEM,ALONE,EPIDEN,8,7/18/2025,,,9.1,,,,,10,18,180,
SEM,ALONE,EPIDEN,9,7/18/2025,,,2.5,,,,,0,18,0,
SEM,ALONE,EPIDEN,11,7/18/2025,,,6.8,,,,,32,18,576,
SEM,ALONE,EPIDEN,12,7/18/2025,,,4.4,,,,,17,18,306,
SEM,ALONE,EPIDEN,13,7/18/2025,,,9.2,,,,,36,18,648,
SEM,ALONE,EPIDEN,14,7/18/2025,,,8.6,,,,,55,18,990,
SEM,ALONE,EPIDEN,15,7/18/2025,,,4.2,,,,,18,18,324,
SEM,ALONE,EPIDEN,16,7/18/2025,,,8.1,,,,,9,18,162,
SEM,ALONE,EPIDEN,17,7/18/2025,,,8.4,,,,,11,18,198,
SEM,ALONE,EPIDEN,18,7/18/2025,,,11.2,,,,,14,18,252,
SEM,ALONE,EPIDEN,19,7/18/2025,,,6.7,,,,,20,18,360,
SEM,ALONE,EPIDEN,20,7/18/2025,,,16.2,,,,,21,18,378,
SEM,DIVERSE,EPIDEN,1,7/22/2025,2,E5,18.6,,,,,8,18,144,
SEM,DIVERSE,EPIDEN,2,,2,A2,,,,,,,18,0,gone
SEM,DIVERSE,EPIDEN,3,7/22/2025,4,B3,5.8,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,4,7/22/2025,4,D5,3.3,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,5,,1,,,,,,,,18,0,gone
SEM,DIVERSE,EPIDEN,6,7/18/2025,5,B5,3,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,7,7/22/2025,3,D2,21.9,,,,,9,18,162,
SEM,DIVERSE,EPIDEN,8,7/18/2025,5,E5,5.6,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,9,7/22/2025,3,B2,16.4,,,,,5,18,90,
SEM,DIVERSE,EPIDEN,10,7/22/2025,1,E3,7.7,,,,,3,18,54,
SEM,DIVERSE,EPIDEN,11,7/18/2025,2,C1,13.1,,,,,3,18,54,
SEM,DIVERSE,EPIDEN,12,7/18/2025,2,C2,2.5,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,13,7/22/2025,1,E4,10.8,,,,,8,18,144,
SEM,DIVERSE,EPIDEN,14,7/22/2025,1,A3,5.5,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,15,,,,,,,,,,18,0,gone
SEM,DIVERSE,EPIDEN,,7/18/2025,2,D2,18.2,,,,,10,18,180,
SEM,DIVERSE,EPIDEN,,7/18/2025,2,B2,4.1,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,,7/18/2025,1,E4,9.8,,,,,13,18,234,
SEM,DIVERSE,EPIDEN,,7/18/2025,6,B5,8.7,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,,,8,E1,6.1,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,,,8,D1,7.2,,,,,3,18,54,
SEM,DIVERSE,EPIDEN,,7/22/2025,4,E4,10.2,,,,,3,18,54,
SEM,DIVERSE,EPIDEN,,7/22/2025,4,C4,7.9,,,,,1,18,18,
SEM,DIVERSE,EPIDEN,,7/22/2025,4,D3,17.2,,,,,13,18,234,
SEM,DIVERSE,EPIDEN,,7/22/2025,4,E1,9.4,,,,,4,18,72,
SEM,DIVERSE,EPIDEN,,7/22/2025,1,C3,13.1,,,,,11,18,198,
SEM,DIVERSE,EPIDEN,,7/22/2025,1,D4,21.9,,,,,24,18,432,
SEM,DIVERSE,EPIDEN,,7/22/2025,1,D1,7.2,,,,,6,18,108,
SEM,DIVERSE,EPIDEN,,7/22/2025,1,E1,12.1,,,,,7,18,126,
SEM,DIVERSE,EPIDEN,,7/22/2025,1,D2,15.4,,,,,5,18,90,
WIR,ALONE,EPIDEN,1,7/9/2025,,,8.6,,,,,15,18,270,
WIR,ALONE,EPIDEN,2,7/9/2025,,,29.6,,,,,107,18,1926,
WIR,ALONE,EPIDEN,3,7/9/2025,,,19.5,,,,,101,18,1818,BT
WIR,ALONE,EPIDEN,4,7/9/2025,,,15.1,,,,,152,18,2736,BT
WIR,ALONE,EPIDEN,5,7/9/2025,,,11.1,,,,,169,18,3042,
WIR,ALONE,EPIDEN,6,7/9/2025,,,9.7,,,,,72,18,1296,BT
WIR,ALONE,EPIDEN,7,7/9/2025,,,12.1,,,,,105,18,1890,BT
WIR,ALONE,EPIDEN,8,7/9/2025,,,9.4,,,,,67,18,1206,BT
WIR,ALONE,EPIDEN,9,7/9/2025,,,13.1,,,,,85,18,1530,BT
WIR,ALONE,EPIDEN,10,7/9/2025,,,39.1,,,,,113,18,2034,BT
WIR,ALONE,EPIDEN,11,7/9/2025,,,11,,,,,23,18,414,BT
WIR,ALONE,EPIDEN,12,7/9/2025,,,33.1,,,,,68,18,1224,BT
WIR,ALONE,EPIDEN,13,7/9/2025,,,15,,,,,27,18,486,
WIR,ALONE,EPIDEN,14,7/9/2025,,,21.3,,,,,49,18,882,BT
WIR,ALONE,EPIDEN,15,7/9/2025,,,15.3,,,,,86,18,1548,BT
WIR,ALONE,EPIDEN,16,7/9/2025,,,11.6,,,,,53,18,954,BT
WIR,ALONE,EPIDEN,17,7/9/2025,,,13.8,,,,,16,18,288,
WIR,ALONE,EPIDEN,18,7/9/2025,,,8.2,,,,,25,18,450,
WIR,ALONE,EPIDEN,19,7/9/2025,,,8.4,,,,,8,18,144,
WIR,ALONE,EPIDEN,20,7/9/2025,,,6.6,,,,,131,18,2358,BT
WIR,DIVERSE,EPIDEN,1,7/11/2025,2,E2,1.5,,,,,1,18,18,
WIR,DIVERSE,EPIDEN,3,7/11/2025,7,A4,9.9,,,,,7,18,126,
WIR,DIVERSE,EPIDEN,4,7/11/2025,7,C3,15.5,,,,,5,18,90,
WIR,DIVERSE,EPIDEN,5,7/9/2025,1,A2,13.3,,,,,9,18,162,
WIR,DIVERSE,EPIDEN,6,,6,,,,,,,,18,0,gone
WIR,DIVERSE,EPIDEN,7,7/11/2025,2,D4,12.1,,,,,5,18,90,
WIR,DIVERSE,EPIDEN,8,7/16/2025,9,C2,12.1,,,,,5,18,90,
WIR,DIVERSE,EPIDEN,9,7/9/2025,1,A1,14,,,,,4,18,72,
WIR,DIVERSE,EPIDEN,10,7/9/2025,6,A1,4.1,,,,,2,18,36,
WIR,DIVERSE,EPIDEN,11,7/9/2025,6,A2,5.5,,,,,2,18,36,
WIR,DIVERSE,EPIDEN,12,7/11/2025,2,E3,6.7,,,,,3,18,54,
WIR,DIVERSE,EPIDEN,13,7/11/2025,2,D5,6.5,,,,,2,18,36,
WIR,DIVERSE,EPIDEN,14,7/11/2025,2,E5,4.6,,,,,1,18,18,
WIR,DIVERSE,EPIDEN,15,7/11/2025,2,C4,4.2,,,,,1,18,18,
WIR,DIVERSE,EPIDEN,16,7/16/2025,9,A3,10.6,,,,,3,18,54,
WIR,DIVERSE,EPIDEN,17,7/9/2025,12,A5,3.9,,,,,1,18,18,
WIR,DIVERSE,EPIDEN,18,7/11/2025,7,A3,8.5,,,,,2,18,36,
WIR,DIVERSE,EPIDEN,19,7/11/2025,7,C2,10.9,,,,,6,18,108,
WIR,DIVERSE,EPIDEN,20,7/11/2025,7,C2,11.7,,,,,3,18,54,
WIR,DIVERSE,EPIDEN,21,7/11/2025,7,A5,12,,,,,11,18,198,
WIR,DIVERSE,EPIDEN,22,7/16/2025,4,A5,9.1,,,,,4,18,72,
WIR,DIVERSE,EPIDEN,23,7/16/2025,10,A2,7.2,,,,,3,18,54,
WIR,DIVERSE,EPIDEN,24,7/16/2025,4,A4,8.1,,,,,3,18,54,
WIR,DIVERSE,EPIDEN,25,7/16/2025,10,B3,7.5,,,,,1,18,18,
WIR,DIVERSE,EPIDEN,26,7/16/2025,8,C5,11,,,,,5,18,90,
WIR,DIVERSE,EPIDEN,27,7/16/2025,10,A3,6.2,,,,,1,18,18,
WIR,DIVERSE,EPIDEN,28,7/16/2025,9,A4,16.9,,,,,9,18,162,
WIR,DIVERSE,EPIDEN,29,7/16/2025,9,B4,4.5,,,,,2,18,36,
WIR,DIVERSE,EPIDEN,30,7/16/2025,9,A2,8.1,,,,,2,18,36,
WIR,DIVERSE,EPIDEN,31,7/16/2025,9,A3,10.6,,,,,3,18,54,
WIR,DIVERSE,EPIDEN,32,7/16/2025,9,B3,8.1,,,,,1,18,18,
WIR,DIVERSE,EPIDEN,33,7/16/2025,9,C1,8.6,,,,,3,18,54,
BR,ALONE,GILCAP,1,7/23/2025,,,7.8,4,,,,100,3,300,BT
BR,ALONE,GILCAP,2,7/23/2025,,,8.4,6,,,,150,3,450,
BR,ALONE,GILCAP,3,7/23/2025,,,15.5,0,,,,0,3,0,BT
BR,ALONE,GILCAP,4,7/23/2025,,,13.2,5,,,,125,3,375,BT
BR,ALONE,GILCAP,5,7/23/2025,,,22.3,45,,,,1125,3,3375,BT
BR,ALONE,GILCAP,6,7/23/2025,,,8.1,1,,,,25,3,75,BT
BR,ALONE,GILCAP,7,,,,,,,,,,3,0,gone
BR,ALONE,GILCAP,8,7/23/2025,,,13.8,4,,,,100,3,300,BT
BR,ALONE,GILCAP,9,7/23/2025,,,8.1,5,,,,125,3,375,BT
BR,ALONE,GILCAP,10,7/23/2025,,,5.6,3,,,,75,3,225,BT
BR,ALONE,GILCAP,11,7/23/2025,,,7.5,11,,,,275,3,825,BT
BR,ALONE,GILCAP,12,7/23/2025,,,7.9,3,,,,75,3,225,BT
BR,ALONE,GILCAP,13,,,,,,,,,,3,0,gone
BR,ALONE,GILCAP,14,7/23/2025,,,13.3,39,,,,975,3,2925,BT
BR,ALONE,GILCAP,15,7/23/2025,,,17.3,9,,,,225,3,675,BT
BR,ALONE,GILCAP,16,7/23/2025,,,8.2,5,,,,125,3,375,BT
BR,ALONE,GILCAP,17,7/23/2025,,,11.4,3,,,,75,3,225,BT
BR,ALONE,GILCAP,18,7/23/2025,,,8,1,,,,25,3,75,
BR,DIVERSE,GILCAP,1,7/29/2025,12,D5,19.7,2,,,,50,3,150,
BR,DIVERSE,GILCAP,2,7/23/2025,14,E1,24,3,,,,75,3,225,BT
BR,DIVERSE,GILCAP,3,,11,,,,,,,,3,0,gone
BR,DIVERSE,GILCAP,4,7/29/2025,12,D2,22.2,1,,,,25,3,75,
BR,DIVERSE,GILCAP,5,7/29/2025,12,B3,18.5,2,,,,50,3,150,
